"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"result.45",1,0.602,0.602,2,2,1,1,0,0,0,0,0,0,1,0.473,0.473,2,2,1,1,0,0,0,0,0,0
"result.46",1,0.318,0.318,2,2,1,1,0,0,0,0,0,0,1,0.517,0.517,2,2,1,1,0,0,0,0,0,0
"result.47",0,0.1,0.248,2,2,1,1,0,0,0,0,0,1,1,0.675,0.675,2,2,1,1,0,0,0,0,0,0
"result.48",1,0.32,0.32,2,2,1,1,0,0,0,0,0,0,1,0.766,0.766,2,2,1,1,0,0,0,0,0,0
"result.49",0,0.037,0.183,2,2,1,1,1,1,0,0,0,0,1,0.524,0.524,2,2,1,1,0,0,0,0,0,0
"result.50",1,0.339,0.339,2,2,1,1,0,0,0,0,0,0,1,0.595,0.595,2,2,1,1,0,0,0,0,0,0
"result.51",1,0.377,0.377,2,2,1,1,0,0,0,0,0,0,1,0.685,0.685,2,2,1,1,0,0,0,0,0,0
"result.52",1,0.556,0.556,2,2,1,1,0,0,0,0,0,0,1,0.578,0.578,2,2,1,1,0,0,0,0,0,0
"result.53",1,0.526,0.526,2,2,1,1,0,0,0,0,0,0,0,0.001,0.827,2,2,1,2,0,0,0,0,0,0
"result.54",1,0.598,0.598,2,2,1,1,0,0,0,0,0,0,1,0.708,0.708,2,2,1,1,0,0,0,0,0,0
"result.55",1,0.391,0.391,2,2,1,1,0,0,0,0,0,0,1,0.8,0.8,2,2,1,1,0,0,0,0,0,0
"result.56",1,0.16,0.16,2,2,1,1,0,0,0,0,0,0,1,0.485,0.485,2,2,1,1,0,0,0,0,0,0
"result.57",0,0.03,0.254,2,2,1,1,1,0,0,0,0,0,1,0.668,0.668,2,2,1,1,0,0,0,0,0,0
"result.58",0,0.295,0.329,2,2,1,1,0,0,1,0,0,0,1,0.715,0.715,2,2,1,1,0,0,0,0,0,0
"result.59",1,0.423,0.423,2,2,1,1,0,0,0,0,0,0,1,0.691,0.691,2,2,1,1,0,0,0,0,0,0
"result.60",1,0.642,0.642,2,2,1,1,0,0,0,0,0,0,0,0.108,0.304,2,2,1,1,1,0,0,0,0,0
"result.61",0,0.166,0.22,2,2,1,1,1,0,0,0,0,0,0,0.117,0.505,2,2,1,1,0,0,0,1,0,0
"result.62",1,0.608,0.608,2,2,1,1,0,0,0,0,0,0,1,0.729,0.729,2,2,1,1,0,0,0,0,0,0
"result.63",1,0.544,0.544,2,2,1,1,0,0,0,0,0,0,1,0.715,0.715,2,2,1,1,0,0,0,0,0,0
"result.64",1,0.633,0.633,2,2,1,1,0,0,0,0,0,0,1,0.76,0.76,2,2,1,1,0,0,0,0,0,0
"result.65",1,0.567,0.567,2,2,1,1,0,0,0,0,0,0,1,0.74,0.74,2,2,1,1,0,0,0,0,0,0
"result.66",1,0.528,0.528,2,2,1,1,0,0,0,0,0,0,1,0.734,0.734,2,2,1,1,0,0,0,0,0,0
"result.67",1,0.579,0.579,2,2,1,1,0,0,0,0,0,0,1,0.595,0.595,2,2,1,1,0,0,0,0,0,0
"result.68",1,0.562,0.562,2,2,1,1,0,0,0,0,0,0,1,0.683,0.683,2,2,1,1,0,0,0,0,0,0
"result.69",1,0.597,0.597,2,2,1,1,0,0,0,0,0,0,1,0.711,0.711,2,2,1,1,0,0,0,0,0,0
"result.70",1,0.484,0.484,2,2,1,1,0,0,0,0,0,0,1,0.517,0.517,2,2,1,1,0,0,0,0,0,0
"result.71",1,0.451,0.451,2,2,1,1,0,0,0,0,0,0,1,0.556,0.556,2,2,1,1,0,0,0,0,0,0
"result.72",1,0.579,0.579,2,2,1,1,0,0,0,0,0,0,1,0.705,0.705,2,2,1,1,0,0,0,0,0,0
"result.73",0,0,0.298,2,2,1,2,0,0,0,0,0,0,1,0.728,0.728,2,2,1,1,0,0,0,0,0,0
"result.74",1,0.638,0.638,2,2,1,1,0,0,0,0,0,0,1,0.669,0.669,2,2,1,1,0,0,0,0,0,0
"result.75",1,0.536,0.536,2,2,1,1,0,0,0,0,0,0,1,0.723,0.723,2,2,1,1,0,0,0,0,0,0
"result.76",1,0.629,0.629,2,2,1,1,0,0,0,0,0,0,1,0.606,0.606,2,2,1,1,0,0,0,0,0,0
"result.77",1,0.381,0.381,2,2,1,1,0,0,0,0,0,0,1,0.592,0.592,2,2,1,1,0,0,0,0,0,0
"result.78",1,0.218,0.218,2,2,1,1,0,0,0,0,0,0,1,0.734,0.734,2,2,1,1,0,0,0,0,0,0
"result.79",0,0.049,0.145,2,2,2,2,0,0,0,0,0,0,1,0.728,0.728,2,2,1,1,0,0,0,0,0,0
"result.80",0,0.007,0.604,2,2,1,1,0,0,2,0,0,0,1,0.459,0.459,2,2,1,1,0,0,0,0,0,0
"result.81",1,0.361,0.361,2,2,1,1,0,0,0,0,0,0,1,0.73,0.73,2,2,1,1,0,0,0,0,0,0
"result.82",1,0.466,0.466,2,2,1,1,0,0,0,0,0,0,1,0.685,0.685,2,2,1,1,0,0,0,0,0,0
"result.83",1,0.642,0.642,2,2,1,1,0,0,0,0,0,0,1,0.47,0.47,2,2,1,1,0,0,0,0,0,0
"result.84",1,0.612,0.612,2,2,1,1,0,0,0,0,0,0,0,0.342,0.419,2,2,1,2,0,0,0,0,0,0
"result.85",0,0.187,0.237,2,2,1,1,0,0,1,0,0,0,1,0.584,0.584,2,2,1,1,0,0,0,0,0,0
"result.86",1,0.636,0.636,2,2,1,1,0,0,0,0,0,0,1,0.609,0.609,2,2,1,1,0,0,0,0,0,0
"result.87",0,0.019,0.624,2,2,2,1,0,0,0,0,0,0,1,0.678,0.678,2,2,1,1,0,0,0,0,0,0
"result.88",1,0.341,0.341,2,2,1,1,0,0,0,0,0,0,0,0.279,0.295,2,2,1,1,0,0,0,1,0,0
"result.89",0,0.122,0.273,2,2,1,1,0,0,0,0,1,0,1,0.593,0.593,2,2,1,1,0,0,0,0,0,0
"result.90",1,0.284,0.284,2,2,1,1,0,0,0,0,0,0,1,0.782,0.782,2,2,1,1,0,0,0,0,0,0
"result.91",1,0.584,0.584,2,2,1,1,0,0,0,0,0,0,1,0.544,0.544,2,2,1,1,0,0,0,0,0,0
"result.92",1,0.538,0.538,2,2,1,1,0,0,0,0,0,0,1,0.736,0.736,2,2,1,1,0,0,0,0,0,0
"result.93",1,0.562,0.562,2,2,1,1,0,0,0,0,0,0,1,0.595,0.595,2,2,1,1,0,0,0,0,0,0
"result.94",1,0.433,0.433,2,2,1,1,0,0,0,0,0,0,0,0.053,0.372,2,2,1,1,2,0,0,0,0,0
"result.95",1,0.635,0.635,2,2,1,1,0,0,0,0,0,0,1,0.755,0.755,2,2,1,1,0,0,0,0,0,0
"result.96",0,0.004,0.513,2,2,1,2,0,0,0,0,0,0,0,0.151,0.477,2,2,1,1,0,0,0,0,1,0
"result.97",1,0.407,0.407,2,2,1,1,0,0,0,0,0,0,1,0.456,0.456,2,2,1,1,0,0,0,0,0,0
"result.98",1,0.498,0.498,2,2,1,1,0,0,0,0,0,0,1,0.542,0.542,2,2,1,1,0,0,0,0,0,0
"result.99",1,0.353,0.353,2,2,1,1,0,0,0,0,0,0,1,0.752,0.752,2,2,1,1,0,0,0,0,0,0
"result.100",1,0.486,0.486,2,2,1,1,0,0,0,0,0,0,1,0.742,0.742,2,2,1,1,0,0,0,0,0,0
