"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"result.31",1,0.172,0.172,2,2,1,1,0,0,0,0,0,0,1,0.69,0.69,2,2,1,1,0,0,0,0,0,0
"result.32",1,0.506,0.506,2,2,1,1,0,0,0,0,0,0,1,0.683,0.683,2,2,1,1,0,0,0,0,0,0
"result.33",0,0.168,0.231,2,2,1,1,0,1,0,0,0,0,1,0.746,0.746,2,2,1,1,0,0,0,0,0,0
"result.34",1,0.579,0.579,2,2,1,1,0,0,0,0,0,0,1,0.676,0.676,2,2,1,1,0,0,0,0,0,0
"result.35",1,0.501,0.501,2,2,1,1,0,0,0,0,0,0,1,0.73,0.73,2,2,1,1,0,0,0,0,0,0
"result.36",1,0.53,0.53,2,2,1,1,0,0,0,0,0,0,1,0.503,0.503,2,2,1,1,0,0,0,0,0,0
"result.37",0,0.242,0.279,2,2,0,1,0,0,0,0,0,0,1,0.756,0.756,2,2,1,1,0,0,0,0,0,0
"result.38",1,0.384,0.384,2,2,1,1,0,0,0,0,0,0,1,0.589,0.589,2,2,1,1,0,0,0,0,0,0
"result.39",1,0.524,0.524,2,2,1,1,0,0,0,0,0,0,1,0.476,0.476,2,2,1,1,0,0,0,0,0,0
"result.40",1,0.514,0.514,2,2,1,1,0,0,0,0,0,0,1,0.67,0.67,2,2,1,1,0,0,0,0,0,0
"result.41",0,0.032,0.434,2,2,1,2,0,0,0,0,0,0,1,0.45,0.45,2,2,1,1,0,0,0,0,0,0
"result.42",1,0.569,0.569,2,2,1,1,0,0,0,0,0,0,1,0.624,0.624,2,2,1,1,0,0,0,0,0,0
"result.43",0,0.074,0.442,2,2,1,1,0,2,0,0,0,0,1,0.416,0.416,2,2,1,1,0,0,0,0,0,0
"result.44",1,0.339,0.339,2,2,1,1,0,0,0,0,0,0,1,0.744,0.744,2,2,1,1,0,0,0,0,0,0
"result.45",1,0.571,0.571,2,2,1,1,0,0,0,0,0,0,1,0.733,0.733,2,2,1,1,0,0,0,0,0,0
"result.46",0,0.104,0.606,2,2,1,2,0,0,0,0,0,0,1,0.732,0.732,2,2,1,1,0,0,0,0,0,0
"result.47",1,0.475,0.475,2,2,1,1,0,0,0,0,0,0,1,0.68,0.68,2,2,1,1,0,0,0,0,0,0
"result.48",1,0.4,0.4,2,2,1,1,0,0,0,0,0,0,1,0.655,0.655,2,2,1,1,0,0,0,0,0,0
"result.49",1,0.613,0.613,2,2,1,1,0,0,0,0,0,0,1,0.418,0.418,2,2,1,1,0,0,0,0,0,0
"result.50",1,0.461,0.461,2,2,1,1,0,0,0,0,0,0,1,0.733,0.733,2,2,1,1,0,0,0,0,0,0
"result.51",1,0.424,0.424,2,2,1,1,0,0,0,0,0,0,1,0.721,0.721,2,2,1,1,0,0,0,0,0,0
"result.52",0,0.049,0.307,2,2,1,1,1,0,0,0,0,1,1,0.578,0.578,2,2,1,1,0,0,0,0,0,0
"result.53",1,0.602,0.602,2,2,1,1,0,0,0,0,0,0,1,0.497,0.497,2,2,1,1,0,0,0,0,0,0
"result.54",1,0.531,0.531,2,2,1,1,0,0,0,0,0,0,1,0.526,0.526,2,2,1,1,0,0,0,0,0,0
"result.55",1,0.606,0.606,2,2,1,1,0,0,0,0,0,0,1,0.406,0.406,2,2,1,1,0,0,0,0,0,0
"result.56",1,0.264,0.264,2,2,1,1,0,0,0,0,0,0,1,0.682,0.682,2,2,1,1,0,0,0,0,0,0
"result.57",1,0.71,0.71,2,2,1,1,0,0,0,0,0,0,1,0.354,0.354,2,2,1,1,0,0,0,0,0,0
"result.58",1,0.329,0.329,2,2,1,1,0,0,0,0,0,0,1,0.66,0.66,2,2,1,1,0,0,0,0,0,0
"result.59",1,0.341,0.341,2,2,1,1,0,0,0,0,0,0,1,0.769,0.769,2,2,1,1,0,0,0,0,0,0
"result.60",1,0.621,0.621,2,2,1,1,0,0,0,0,0,0,1,0.71,0.71,2,2,1,1,0,0,0,0,0,0
"result.61",1,0.227,0.227,2,2,1,1,0,0,0,0,0,0,1,0.543,0.543,2,2,1,1,0,0,0,0,0,0
"result.62",1,0.359,0.359,2,2,1,1,0,0,0,0,0,0,1,0.452,0.452,2,2,1,1,0,0,0,0,0,0
"result.63",1,0.55,0.55,2,2,1,1,0,0,0,0,0,0,1,0.402,0.402,2,2,1,1,0,0,0,0,0,0
"result.64",1,0.481,0.481,2,2,1,1,0,0,0,0,0,0,0,0.234,0.374,2,2,1,1,0,0,0,0,1,0
"result.65",1,0.638,0.638,2,2,1,1,0,0,0,0,0,0,1,0.637,0.637,2,2,1,1,0,0,0,0,0,0
"result.66",1,0.518,0.518,2,2,1,1,0,0,0,0,0,0,1,0.381,0.381,2,2,1,1,0,0,0,0,0,0
"result.67",0,0.116,0.221,2,2,1,1,0,0,0,0,0,2,1,0.701,0.701,2,2,1,1,0,0,0,0,0,0
"result.68",1,0.587,0.587,2,2,1,1,0,0,0,0,0,0,1,0.778,0.778,2,2,1,1,0,0,0,0,0,0
"result.69",1,0.614,0.614,2,2,1,1,0,0,0,0,0,0,1,0.75,0.75,2,2,1,1,0,0,0,0,0,0
"result.70",1,0.582,0.582,2,2,1,1,0,0,0,0,0,0,1,0.6,0.6,2,2,1,1,0,0,0,0,0,0
"result.71",0,0.019,0.491,2,2,1,1,0,0,0,1,0,0,1,0.309,0.309,2,2,1,1,0,0,0,0,0,0
"result.72",1,0.444,0.444,2,2,1,1,0,0,0,0,0,0,1,0.298,0.298,2,2,1,1,0,0,0,0,0,0
"result.73",1,0.452,0.452,2,2,1,1,0,0,0,0,0,0,1,0.708,0.708,2,2,1,1,0,0,0,0,0,0
"result.74",1,0.621,0.621,2,2,1,1,0,0,0,0,0,0,0,0.109,0.374,2,2,1,1,0,0,1,0,0,0
"result.75",1,0.437,0.437,2,2,1,1,0,0,0,0,0,0,1,0.723,0.723,2,2,1,1,0,0,0,0,0,0
"result.76",1,0.251,0.251,2,2,1,1,0,0,0,0,0,0,1,0.578,0.578,2,2,1,1,0,0,0,0,0,0
"result.77",1,0.506,0.506,2,2,1,1,0,0,0,0,0,0,0,0.103,0.448,2,2,1,1,0,0,0,0,0,1
"result.78",1,0.55,0.55,2,2,1,1,0,0,0,0,0,0,1,0.716,0.716,2,2,1,1,0,0,0,0,0,0
"result.79",1,0.628,0.628,2,2,1,1,0,0,0,0,0,0,1,0.788,0.788,2,2,1,1,0,0,0,0,0,0
"result.80",1,0.532,0.532,2,2,1,1,0,0,0,0,0,0,1,0.263,0.263,2,2,1,1,0,0,0,0,0,0
"result.81",1,0.427,0.427,2,2,1,1,0,0,0,0,0,0,1,0.798,0.798,2,2,1,1,0,0,0,0,0,0
"result.82",1,0.65,0.65,2,2,1,1,0,0,0,0,0,0,1,0.307,0.307,2,2,1,1,0,0,0,0,0,0
"result.83",1,0.542,0.542,2,2,1,1,0,0,0,0,0,0,1,0.76,0.76,2,2,1,1,0,0,0,0,0,0
"result.84",1,0.422,0.422,2,2,1,1,0,0,0,0,0,0,1,0.76,0.76,2,2,1,1,0,0,0,0,0,0
"result.85",1,0.415,0.415,2,2,1,1,0,0,0,0,0,0,1,0.679,0.679,2,2,1,1,0,0,0,0,0,0
"result.86",1,0.389,0.389,2,2,1,1,0,0,0,0,0,0,1,0.563,0.563,2,2,1,1,0,0,0,0,0,0
"result.87",1,0.378,0.378,2,2,1,1,0,0,0,0,0,0,1,0.735,0.735,2,2,1,1,0,0,0,0,0,0
"result.88",0,0,0.654,2,2,2,1,0,0,0,0,0,0,1,0.745,0.745,2,2,1,1,0,0,0,0,0,0
"result.89",1,0.471,0.471,2,2,1,1,0,0,0,0,0,0,1,0.341,0.341,2,2,1,1,0,0,0,0,0,0
"result.90",1,0.419,0.419,2,2,1,1,0,0,0,0,0,0,1,0.761,0.761,2,2,1,1,0,0,0,0,0,0
"result.91",0,0.128,0.442,2,2,1,1,0,0,0,0,0,2,1,0.546,0.546,2,2,1,1,0,0,0,0,0,0
"result.92",1,0.36,0.36,2,2,1,1,0,0,0,0,0,0,1,0.567,0.567,2,2,1,1,0,0,0,0,0,0
"result.93",1,0.588,0.588,2,2,1,1,0,0,0,0,0,0,1,0.622,0.622,2,2,1,1,0,0,0,0,0,0
"result.94",0,0.035,0.337,2,2,2,1,0,0,0,0,0,2,1,0.502,0.502,2,2,1,1,0,0,0,0,0,0
"result.95",1,0.506,0.506,2,2,1,1,0,0,0,0,0,0,1,0.73,0.73,2,2,1,1,0,0,0,0,0,0
"result.96",1,0.522,0.522,2,2,1,1,0,0,0,0,0,0,1,0.687,0.687,2,2,1,1,0,0,0,0,0,0
"result.97",1,0.457,0.457,2,2,1,1,0,0,0,0,0,0,1,0.757,0.757,2,2,1,1,0,0,0,0,0,0
"result.98",1,0.243,0.243,2,2,1,1,0,0,0,0,0,0,1,0.643,0.643,2,2,1,1,0,0,0,0,0,0
"result.99",0,0.184,0.289,2,2,1,1,0,1,0,0,0,0,1,0.726,0.726,2,2,1,1,0,0,0,0,0,0
"result.100",0,0.001,0.303,2,2,1,1,1,0,0,0,0,2,1,0.624,0.624,2,2,1,1,0,0,0,0,0,0
