"","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm"
"11",0.295878586049128,-23.2917771021792,-71.7699158555528,-74.7363108667833,-8.61720157744402,-8.61720157744402,2.42572148322872,-66.7267697142156,-88.8313575241171,-75.9189710468735,-29.6762974851597,-29.6762974851597,4.60517017747845,-43.5836951697753,-45.3383143728817,-57.5364179009267,-21.6056788622781,-21.6056788622781,4.60517018537907,-37.6662703135965,-9.44982534879998,-24.5661202468834,-12.3170493015574,-12.3170493015574,4.60517018555689,3.23538894008004,1.19557662008798,-4.24507786273652,3.39897914682057,3.39897914682057,3.4194884395612,-15.250541729526,-0.442033183632425,-23.9843828514186,-1.38497563159808,-1.38497563159808,4.60517018429533,-34.8024885619315,-10.2650962966748,-27.2705866704775,-16.8631875444196,-16.8631875444196,3.03481405430663,-43.2404143384011,-44.2234591608184,-66.5837473449808,-13.8799425994212,-13.8799425994212,4.00944459116079,-66.9613630917258,-49.75493016651,-69.8805879201894,-31.2097591941339,-31.2097591941339,4.60517018576397,-52.3460211423558,-79.8484415083934,-73.8866528618402,-20.0008624246956,-20.0008624246956
"12",4.60517014031334,-73.2617489430887,-48.9351408352969,-80.3604024810172,-47.9836796873178,-47.9836796873178,3.89807906775482,-49.272405636135,-38.961380445004,-50.9526114860995,-25.8444049660907,-25.8444049660907,2.94289483269775,-56.5627146967971,-23.1116204984837,-41.573058753139,-22.5667258987809,-22.5667258987809,3.47282223245968,-35.7229872053387,-20.7083896761578,-34.0843916593337,-17.4491845237878,-17.4491845237878,4.60517018598052,-13.2273728749631,0.549606476443572,-14.685439657918,-3.27006682750689,-3.27006682750689,4.60517018597014,-4.13015744814092,2.15598694523401,-8.11066876904002,2.13194879465265,2.13194879465265,4.6051701848661,-44.0760314707135,-23.37301646969,-65.5853537754503,-22.0806769768735,-22.0806769768735,4.60517018247058,-54.8884052846136,-37.013486874198,-58.1785185912978,-30.2592288201512,-30.2592288201512,1.86588847225766,-35.5428383602758,-62.7448465461994,-56.1669350380752,-18.2677342439687,-18.2677342439687,1.50762893608318,-67.4438689126595,-77.1992769377293,-61.5523605415873,-24.2110203833831,-24.2110203833831
"13",4.60517018395475,-60.5388175651136,-57.4382055953307,-82.6789613353436,-31.8388841938644,-31.8388841938644,3.30218351126668,-21.5886307084138,-13.7479075396752,-24.5818325490912,-7.46748166536383,-7.46748166536383,3.8071946265468,-44.6472791484971,-31.4844076745108,-68.5411162714711,-30.3592121122567,-30.3592121122567,4.6051701844278,-36.9162256957554,-21.1858858581205,-44.7458963711281,-31.4398978179567,-31.4398978179567,-0.383705088584389,-9.78685421015658,-0.708565797485342,-6.20338354351211,-9.14553798528929,-9.14553798528929,3.1757117851512,-7.78619453374469,4.60517018553054,-5.53723384395154,-0.345016996855399,-0.345016996855399,4.60517018029637,-15.3910058003358,-14.9186464108598,-61.8270098774344,-12.3529695815328,-12.3529695815328,4.60517018593799,-37.1967445148207,-11.0805866802676,-27.4410717700304,-22.8047025660824,-22.8047025660824,3.70890758365013,-55.9688166556258,-52.3132615699335,-66.1655702521881,-34.8329639185161,-34.8329639185161,-0.208267088724867,-57.6264438273399,-75.2207002966754,-78.8225035398787,-21.9536024511192,-21.9536024511192
"14",3.48604487781056,-50.2776312766972,-72.4575306248376,-85.9466612922751,-22.1661788569501,-22.1661788569501,2.33939292244943,-82.1110256975191,-62.4492578918898,-67.3031543984931,-24.0212560256804,-24.0212560256804,4.60517018546106,-35.0980902412577,-38.9907434594708,-57.4779150126976,-16.8983273287806,-16.8983273287806,4.60517018598187,-29.4581073602768,-33.738716000621,-57.943123187824,-17.0219058303477,-17.0219058303477,4.60517018580792,3.10927884714613,2.97069336265977,-6.3562952044005,3.17894456631702,3.17894456631702,2.66379711986438,-12.291439179898,4.21514271181866,-0.563750518656903,-5.22885966932474,-5.22885966932474,4.60517018592811,-20.1520174096437,-10.9328348129003,-28.6019867791678,-7.31555303036082,-7.31555303036082,4.60517018553244,-46.8082990742983,-19.6280811089322,-59.9559418002605,-19.1567167575039,-19.1567167575039,2.42773648682637,-58.7369229902808,-75.5339440501429,-72.5628905929664,-21.3697087618276,-21.3697087618276,4.60517018584374,-66.8459705440778,-51.5515270807417,-56.3228718673072,-29.0923867064411,-29.0923867064411
"15",1.80983187032466,-60.2336008027021,-40.7034803188122,-55.5906794741486,-21.2610691551502,-21.2610691551502,4.60517018594672,-48.7238203993492,-69.8470363419345,-75.7949453102437,-15.1182532154864,-15.1182532154864,4.60517018589828,-46.2338686794701,-29.6137568761968,-53.102241649051,-22.3481642698422,-22.3481642698422,4.60517018596192,-31.6393990776262,-6.88374031455931,-33.950267597014,-16.9407029729621,-16.9407029729621,4.60517018573736,3.44428647154575,4.60516987376493,2.46600345252232,3.54305160262594,3.54305160262594,4.02407917011533,-14.0938022899291,4.60517018397196,-4.9606072644186,-3.82071572898878,-3.82071572898878,2.94157084842121,-13.6900280268578,-21.9513222656249,-46.9934652381805,-7.21913642394518,-7.21913642394518,4.33431931246648,-37.3448331488189,-23.77865478988,-47.4104644967493,-18.7808858209818,-18.7808858209818,3.33203522181841,-46.3378597957729,-27.859687622858,-79.4597552852796,-39.4448788707192,-39.4448788707192,4.60517018578408,-73.3258880626298,-47.2646194927479,-92.9564858807821,-27.3807877794876,-27.3807877794876
"16",0.00017368833167108,-62.906460580913,-80.9692948740677,-57.7567831709444,-27.6285749183066,-27.6285749183066,4.60517018549635,-58.0017398437284,-58.3687055171058,-63.7970237497118,-22.4332007998605,-22.4332007998605,3.32652481818121,-42.3011483393925,-12.0121534596443,-30.1469948358534,-31.7513823572286,-31.7513823572286,4.60517018561078,-35.8300126130801,-25.3328074635438,-51.7663318969434,-23.0177553722169,-23.0177553722169,4.60517018535413,-0.499376080193606,3.64997963106295,-0.139781231434519,-0.316290101072326,-0.316290101072326,4.60517018574811,-5.23300319235524,3.79356567836136,-3.05795164625763,-4.96818489187759,-4.96818489187759,4.60517018290811,-42.5307993680835,-19.3576525840411,-49.8586799230696,-14.221009174369,-14.221009174369,4.60517018454546,-54.2082794071903,-58.1228489912758,-72.5048365494237,-16.4101917081201,-16.4101917081201,4.6051701859102,-51.9811650664147,-63.3498678581801,-66.6478640408081,-22.2835096652129,-22.2835096652129,4.60517018568109,-58.7777659554639,-60.056610456541,-85.1584422998943,-25.2337129162124,-25.2337129162124
"17",4.22201203004213,-73.1595379931969,-71.6590382347397,-73.6565830316556,-29.6829856736968,-29.6829856736968,2.8480321071636,-53.7823888871115,-60.3374857195973,-65.1421180853774,-19.89945927665,-19.89945927665,4.60517018543111,-36.8616214830566,-34.0529028768613,-76.2105922001766,-7.65864955197968,-7.65864955197968,4.60517018525653,-35.8737023799632,-24.1711336066892,-56.9817654196033,-16.8098908926823,-16.8098908926823,2.41169397987099,-4.47320578742809,4.60517018548451,4.11664082182078,-1.51065629380576,-1.51065629380576,4.60517017963791,-11.9197326893301,-1.46732086497394,-10.6757342462549,-11.8340828114372,-11.8340828114372,4.60517018596187,-30.4304449613088,-22.9536784647268,-57.9302489038756,-15.0197624156384,-15.0197624156384,4.37569949241914,-45.8943523168805,-31.7319299749964,-57.0933990765746,-19.0133835280803,-19.0133835280803,4.60517018552396,-62.7822951118465,-40.2643466116926,-62.8989110806377,-33.4215962852466,-33.4215962852466,4.60517018580711,-66.4392710100523,-85.4630423496351,-76.3929984811725,-31.4681899038087,-31.4681899038087
"18",4.6051701856644,-79.5352710722487,-38.5404839025683,-74.3736129228211,-41.8870094012769,-41.8870094012769,4.60517018588387,-52.3625473636984,-47.2282110470296,-71.7078796210099,-20.3543566367334,-20.3543566367334,4.60517018533183,-45.649903407648,-63.2077277977251,-64.9600693693285,-16.2837860212433,-16.2837860212433,4.38292245095236,-23.2863675465272,-13.1823209870944,-29.7552220529321,-16.3767740103364,-16.3767740103364,4.60517018583775,-9.92390865022494,2.31195898700793,-2.0637276329183,-3.00898914747209,-3.00898914747209,2.96652086045196,-1.9887523292105,4.60517018572278,3.40846574022995,0.315047733953229,0.315047733953229,3.13311102071712,-39.6626837233796,-1.92584032952036,-24.9130215326616,-31.2375868488058,-31.2375868488058,1.06408768599147,-72.477611227836,-19.6396538552053,-31.6075596461553,-30.2731179003762,-30.2731179003762,4.60517018531696,-39.473448932272,-74.4597507883934,-67.3527143765099,-13.8720731619485,-13.8720731619485,4.60517018594364,-73.2951700011781,-70.6769406503355,-66.9612427159671,-24.8049282258146,-24.8049282258146
"19",4.60517018414656,-60.9991681041566,-78.1135736252352,-60.3669433555005,-23.6136226698016,-23.6136226698016,4.60517018479329,-45.6557027062065,-62.2752777737876,-80.3712983282193,-31.2645413165186,-31.2645413165186,4.24871772259141,-37.9680617801456,-33.5688765058005,-47.956876458982,-26.5260014578993,-26.5260014578993,2.60090875745081,-32.0723098170405,-12.7679637114956,-77.830485994561,-18.0120546701448,-18.0120546701448,4.60517018563559,2.51015528999625,3.96491135652882,1.13918202546808,2.55621092586845,2.55621092586845,4.60517018440198,-8.55293031299182,1.03451897576614,-3.26530649029887,-5.25051509010569,-5.25051509010569,3.017705970788,-37.8686714227818,-13.3811272590697,-32.1167354684373,-17.7383729106832,-17.7383729106832,4.60517018597954,-44.6767453466659,-24.198176724519,-46.7098688274622,-24.6426675879816,-24.6426675879816,4.60517018529092,-66.911639723494,-40.144720581669,-52.5580185120156,-35.7352100327937,-35.7352100327937,4.60517018546491,-59.8588129438509,-49.8623500860248,-50.632654732371,-29.8380092172368,-29.8380092172368
"20",4.60517018573404,-65.7771136219279,-50.189344910894,-61.6371420706307,-21.1533141332764,-21.1533141332764,4.60517018503794,-59.6745997521682,-52.0165733342982,-64.8383504422692,-32.9326961147672,-32.9326961147672,1.6381718339531,-44.5787365469894,-46.0681652845832,-63.7359297485732,-19.7747748670949,-19.7747748670949,4.60517018562061,-33.2547720749531,-9.53032262786739,-38.4706522416365,-18.1036606581096,-18.1036606581096,4.60517018588217,-8.80414496718556,-1.91432832372305,-32.7952363639494,-1.89280752301606,-1.89280752301606,4.60517018506994,1.76182730059918,-1.62050152795097,-28.2140073848845,1.7832615362892,1.7832615362892,1.60839392874824,-31.069043439208,-7.05067635961834,-22.9525304687209,-14.5519651205376,-14.5519651205376,4.60517018436391,-39.6347249889187,-19.6269972756997,-74.7886926457044,-24.0728544821467,-24.0728544821467,4.43332240139155,-54.9600591179288,-18.241329747475,-48.7787258602443,-19.3390451469259,-19.3390451469259,1.88214745080584,-72.6752729084387,-66.8130433633304,-68.5617504715868,-23.6415572475473,-23.6415572475473
"21",4.60517018484971,-63.8646536209896,-108.906015837386,-81.6822249364101,-20.7200704737616,-20.7200704737616,4.60517018513155,-41.0150951068596,-49.4864363412466,-51.7557008318919,-18.782377443766,-18.782377443766,1.4444164385562,-35.6864363020734,-23.481027769602,-59.3594411468551,-16.6128053352804,-16.6128053352804,4.60517018518732,-35.2569706299438,-0.464577509157358,-28.8468206230166,-9.26621376740859,-9.26621376740859,4.60517018595554,-12.6920590506207,1.62513144166622,-9.02629820186223,-3.07370228685379,-3.07370228685379,3.80949716328839,-2.17847788613815,0.257940302288226,-4.974951789548,4.60517018360527,4.60517018360527,4.60517018516435,-32.5670453532502,-25.2624329305726,-60.3979677677381,-14.1793742043005,-14.1793742043005,4.60517018598215,-54.8482182835561,-49.1609925623702,-73.4843817452585,-20.7117289596663,-20.7117289596663,4.60517018592934,-49.1945216377718,-82.0093122825293,-82.1413095489837,-20.5680919943293,-20.5680919943293,3.53397070495904,-73.0141919426147,-31.4544872554275,-72.7719532677205,-37.084721109144,-37.084721109144
"22",4.60517018573597,-61.0640656729855,-47.4154155634058,-71.2298250491742,-36.237389422894,-36.237389422894,4.60517018554095,-49.2635381922206,-44.5644509759987,-69.9633021279447,-29.2189905354683,-29.2189905354683,1.95288465418738,-65.2266378443249,-53.1287309463875,-60.217358264438,-28.6673039924642,-28.6673039924642,3.06758003822156,-14.5206965691299,-4.6938501498608,-26.0321536641796,-14.5585291749961,-14.5585291749961,4.5162633824017,-0.581858651686947,4.60517018483424,3.26466993258662,-0.829502806999638,-0.829502806999638,1.82911695405333,1.86833412473714,-1.65585953090041,-5.76757528861577,2.00417337315699,2.00417337315699,3.42103925763061,-39.395271166128,-1.25253080595764,-15.7159844491155,-27.2612922237989,-27.2612922237989,3.63376972071092,-51.0755777009192,-20.8437617815987,-37.2716894420124,-14.0736331222158,-14.0736331222158,4.51470576664889,-58.7839335734736,-69.9741354985196,-71.4388248236539,-31.6872699195322,-31.6872699195322,2.28605442193545,-65.1988862383699,-91.820248561425,-86.3044284326129,-32.270767975559,-32.270767975559
"23",1.41564275159297,-51.1761372117402,-90.4155813566057,-68.0212467792961,-18.7517691580598,-18.7517691580598,4.6051701848949,-55.3123579130183,-63.7159605287015,-69.2178057668727,-21.4043783518277,-21.4043783518277,4.60517018594972,-49.0556419142877,-21.8001257422601,-41.9013324282977,-30.0124441956314,-30.0124441956314,4.60517018594098,-38.0392600711098,-16.5757697939019,-50.9027872815013,-20.6861760837869,-20.6861760837869,4.60517018542481,-1.27106559564723,3.47548463837352,-11.5597731939429,-1.36884819286083,-1.36884819286083,4.60517018522142,-12.9836513506122,3.40747715733564,-4.82813352870305,-4.88888652425182,-4.88888652425182,4.6051701852093,-33.4752287388544,-10.5261619161913,-49.8757125750501,-19.6328383649051,-19.6328383649051,4.60517018572717,-44.4412158626734,-31.4975061128275,-46.6067534448576,-30.2630232471197,-30.2630232471197,4.60517018403029,-67.1276861339952,-99.7747834487655,-84.7872757739354,-24.0694547085757,-24.0694547085757,4.60517018586026,-32.6505135470577,-72.6164229152066,-67.7750442271142,-13.0598394570285,-13.0598394570285
"24",4.60517018462942,-71.1391287113704,-69.2605409220118,-66.8477191656074,-32.9124776998169,-32.9124776998169,2.7507936825305,-51.2573750397535,-55.0785170973935,-69.5889433049719,-22.3666874735704,-22.3666874735704,2.65153187422233,-46.3629127085166,-55.3828301366426,-63.4989540721135,-26.4479847410043,-26.4479847410043,4.60517018582047,-11.7875913563618,-6.14021601048282,-22.2351659307961,-6.60672096605107,-6.60672096605107,4.60517018547223,-10.580584923375,-1.34265299934961,-20.5266123257824,-2.31981366392323,-2.31981366392323,4.60517018450557,-12.0128617082733,-0.96005251514935,-14.7575106715517,-9.19320730041554,-9.19320730041554,4.60517018582217,-35.485457672378,-5.35651349324733,-18.4481231132177,-27.3697297964103,-27.3697297964103,4.60517018587565,-39.3479717424079,-57.3411492765783,-80.4740693144845,-13.3494421015743,-13.3494421015743,4.60517018583236,-64.8600189787401,-28.9179592548964,-75.1783186364081,-32.3061748398796,-32.3061748398796,4.60517018542772,-75.5207240388365,-80.9546726254668,-76.1199444248159,-38.3160924237225,-38.3160924237225
"25",4.60517018426996,-64.3649590437573,-63.8601316826501,-60.8125004877809,-25.6340110113665,-25.6340110113665,3.18647824735086,-65.091400800717,-53.5557126555301,-71.4328204292693,-38.8234839073624,-38.8234839073624,4.60517018546983,-44.3960923999819,-26.6103630799869,-45.3111544763581,-17.6238140601786,-17.6238140601786,3.87022860015617,-38.0417854260857,-18.6461354679625,-59.2899267334035,-19.3384930848689,-19.3384930848689,2.09829130370736,2.96763866519527,-1.09609122372139,-3.43398942107667,4.60517018513983,4.60517018513983,4.60517018572856,-3.98860373720247,3.64724371316927,-0.493614768161564,-3.99583618601738,-3.99583618601738,4.60517018529108,-26.6942642717293,-12.1107922293689,-40.3628632888235,-17.4836809916889,-17.4836809916889,4.60517018218643,-55.0235966367107,-17.6156872730072,-37.0716655880599,-30.4373662659145,-30.4373662659145,4.09152713955719,-54.5189260459727,-44.8407924922075,-54.8261408676623,-28.1826942516033,-28.1826942516033,3.29613246409702,-49.0115441409171,-56.2221234340536,-64.862232920229,-18.08843611068,-18.08843611068
