"","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm"
"11",4.60517018383133,-78.3888367305914,-87.2560204997537,-78.2604728919013,-29.6231043410114,-29.6231043410114,4.60517018392753,-54.0718471099003,-11.6421349646724,-31.6484721122162,-22.8147304076342,-22.8147304076342,2.34123858094406,-30.0996340498481,-29.8026858471929,-50.2826250881841,-17.3126227027532,-17.3126227027532,4.60517018537357,-18.0044774168292,-2.18352556222095,-14.4415424081695,-13.3880623729424,-13.3880623729424,4.60517018598797,-25.6532461037083,-10.2160825528323,-47.0596673786465,-16.6549420247206,-16.6549420247206,4.60517018593788,-13.8750315871159,0.114180450234542,-7.414342690989,-7.64756060481778,-7.64756060481778,4.60517018592364,-28.0554121471451,-21.2378491627601,-64.4973939856557,-11.9593900432102,-11.9593900432102,4.60517018584049,-20.2150868033911,-1.10972260324019,-11.1022286103692,-9.15100718944309,-9.15100718944309,2.36297920030964,-10.8463974279387,-10.4299165192692,-34.024376520622,-4.22364435327874,-4.22364435327874,3.97533288891009,-13.1154989502496,-2.89732603862359,-9.75597908146025,-3.80996645854175,-3.80996645854175
"12",4.60517018437427,-68.3308850612959,-106.040111406097,-65.0440295675679,-24.8003384670627,-24.8003384670627,3.79747075096343,-28.7097985896913,-27.360994398005,-59.2536904170852,-12.0149377565309,-12.0149377565309,4.60517018535919,-23.6730107206574,-11.4665186590285,-39.0396756634519,-15.1486751917349,-15.1486751917349,2.27099890475554,-28.3573902227797,-20.8160933600546,-40.0006220896814,-13.2461104965104,-13.2461104965104,4.60517018335233,-25.7009620113895,-5.80983159383625,-16.2519114598618,-13.3391081714029,-13.3391081714029,4.60517018534877,-3.44127359990888,-4.94913564558662,-15.4567636180283,-2.28185945238695,-2.28185945238695,4.60517018583461,-22.0742414315571,1.44854257846657,-2.26718506614313,-11.1111488647051,-11.1111488647051,4.6051701859881,-20.1405385213332,-4.85713211004014,-32.2829876005113,-12.7615440512838,-12.7615440512838,4.60517018561239,-12.389064807299,-1.1421118268369,-7.06199183200289,-1.61344255352249,-1.61344255352249,4.60517017724558,-13.1564833175878,-13.2268510410951,-63.5389990803035,-2.25742421356856,-2.25742421356856
"13",4.60517017108037,-81.0414852714993,-124.54856117596,-75.2695341016875,-23.3487477740827,-23.3487477740827,4.29253268293829,-51.1044080463259,-17.9822800567744,-66.4632611076466,-21.3180079743219,-21.3180079743219,0.109022952970022,-40.2636425396132,-5.09226920974072,-39.7217717646582,-20.4489679286674,-20.4489679286674,2.30445544821544,-24.7941507987162,-2.43913314090115,-31.2960763317523,-18.5952387400214,-18.5952387400214,4.07910175066495,-22.8097425584735,-4.71283344612046,-9.87746307037548,-17.1293750872055,-17.1293750872055,4.60517018592265,-14.239103858642,-4.68318372971248,-28.941463579628,-5.48299654515101,-5.48299654515101,4.60517018593556,-3.43520042307635,-1.61721043007753,-34.4801366212527,-3.36444709314833,-3.36444709314833,4.60517018590568,-17.6470549907449,-5.29729461345693,-27.5292363665656,-10.5292267810415,-10.5292267810415,3.342614189572,-27.4159346227293,4.60517018572472,3.58450317767128,-9.80223613957418,-9.80223613957418,4.60517018592719,-9.64245881611821,2.3841266608926,-10.6202487746284,-5.08307850407117,-5.08307850407117
"14",4.60517017678715,-66.3877474648973,-143.942577945096,-89.446707000576,-29.1556362806524,-29.1556362806524,4.60517010922423,-28.9661349034524,-21.9791677474501,-43.6468591405543,-16.3040541788774,-16.3040541788774,4.60517018395244,-36.8376527635379,-7.28035678879975,-24.9082774036656,-13.8238018908571,-13.8238018908571,4.60517018568585,-18.2293118938751,2.04558687374502,-1.83492317090726,-14.0360335129082,-14.0360335129082,4.60517018595843,-12.9028734771196,-1.63018089322122,-24.9462492632222,-7.01663821950328,-7.01663821950328,4.55964834924147,-29.1265804196992,-5.10522469019129,-14.8488289809342,-7.71739924008489,-7.71739924008489,4.4995634772088,-25.9571670832443,4.60517018559827,3.62299784090155,-9.26351023459493,-9.26351023459493,4.60517018594074,-9.23005432414532,-0.48662320245009,-10.9606239476936,-9.29880802731882,-9.29880802731882,4.60517018595428,-2.03635295347958,0.791725661653004,-3.93587457103251,-1.41146846970047,-1.41146846970047,4.53101939075228,-24.419859677297,-4.37028914556802,-20.3238848425594,-5.04769346877188,-5.04769346877188
"15",4.60517018448536,-59.3565203946745,-94.5677928870716,-85.9180105456844,-22.5620485492715,-22.5620485492715,4.60517018591531,-59.6531509213492,-14.3776576325383,-27.4274761675652,-27.8366865447436,-27.8366865447436,4.60517018587791,-17.2627139885537,-4.29525459879422,-24.6873532601576,-15.0394792156182,-15.0394792156182,4.6051701853543,-12.2811829222572,-9.05022912341197,-60.682535430432,-8.57694129685042,-8.57694129685042,4.60517018590508,-27.3461431369902,-2.94218821981448,-25.0530982957229,-8.87420258947647,-8.87420258947647,1.44656633638795,-25.6796086714089,-0.766324692802755,-34.938478779987,-11.332574249067,-11.332574249067,4.55144823101878,-7.1650004529067,-1.47786624083528,-14.2858032411411,-0.941899305222393,-0.941899305222393,4.60517018585696,-12.9481434212548,2.19408287544874,-7.66903458063342,-7.79970221002513,-7.79970221002513,3.99115844647636,-10.1767509863745,-1.87341265835008,-5.61830482579285,-3.11453349321725,-3.11453349321725,4.60517018595192,-4.62218106469291,-0.00582365549891505,-22.7934225092108,-4.12519321261445,-4.12519321261445
"16",2.52677958594619,-62.9459947374227,-80.0333368023945,-77.6957671926833,-15.9028141615135,-15.9028141615135,4.60517018589395,-26.3693446455327,-9.56744568182732,-17.3433672233644,-18.8647680480358,-18.8647680480358,3.59648847329208,-32.415210248706,-1.30781343732326,-7.62572356896042,-22.9369232657359,-22.9369232657359,4.60517018598125,-3.6804785072784,-3.03404627438717,-22.809617534158,-2.36125007444907,-2.36125007444907,3.20912251401313,-9.63387451726248,0.371201249955462,-18.8132154595376,-9.85881311687297,-9.85881311687297,4.60517018590994,-3.98206109479558,-1.61024476389085,-8.63657122638611,-0.00526017813933781,-0.00526017813933781,4.60517018596954,-7.9563833927335,3.6068842457116,2.83731111999822,-6.67544832185942,-6.67544832185942,2.65900639789419,-28.0863554698303,2.13757869358894,-37.2887493198705,-8.43408296234938,-8.43408296234938,4.58147912939893,-12.7216223757692,-4.52177378286461,-33.6297483878343,-11.4876972421067,-11.4876972421067,4.60517018598725,-5.86535032521064,1.56181962170601,-6.24299669962937,-5.65087486714903,-5.65087486714903
"17",4.60517018160836,-89.1051535445169,-95.6176277750374,-71.4129195645166,-36.6145006558184,-36.6145006558184,4.26459934623811,-33.0036055252238,-15.1014445899631,-61.7284963877872,-14.2969570267729,-14.2969570267729,2.13061346927483,-40.3201995069425,-6.96897765213729,-33.7659302884976,-15.9802222488121,-15.9802222488121,-0.032044659683919,-10.5189391044812,-2.48629497316449,-21.2042074543272,-3.93660324802709,-3.93660324802709,4.60517018585979,-5.29854960766557,0.71551201331593,-12.1837973918957,-2.09580337529615,-2.09580337529615,1.83324594601234,-27.2355989185255,1.62487224409638,-14.6448177866463,-15.3299082136571,-15.3299082136571,4.60517018535739,-16.2645288387781,-7.73200054257453,-29.1692450815394,-7.17517309983532,-7.17517309983532,3.48247894008554,2.11648492421256,4.60517018399139,-0.577422059359406,2.02585622113853,2.02585622113853,-1.69980305565053,-18.4930545574036,1.68503797656487,-0.923646340942724,-9.01652781139953,-9.01652781139953,4.1743399527862,-1.5494367125618,3.22561073809587,-8.52612914617754,-1.61021077020106,-1.61021077020106
"18",1.39627268901191,-76.7129002236944,-127.451474478861,-72.9894605403941,-29.398501541827,-29.398501541827,4.60517018586179,-46.1089332061938,-11.9917122513656,-18.0371345746764,-21.9143299125072,-21.9143299125072,3.90368370994582,-30.9235370834051,-1.77054166861359,-11.7729203754987,-10.7654530727516,-10.7654530727516,3.8282849923695,-14.6918311636167,-14.8219979768772,-57.285154506559,-10.3097795709885,-10.3097795709885,3.9772806388826,-23.0517339393629,-2.83365784337644,-19.1997747327829,-14.4825438716062,-14.4825438716062,4.60517018378985,0.954141067228647,0.561564376385263,-23.8595079415474,3.37649753077282,3.37649753077282,4.29714523927601,-8.31112930006989,-10.7981040732421,-39.868830725768,-5.22809844482802,-5.22809844482802,4.60517018598364,1.71369905625663,-1.45356683054052,-22.8545837041934,1.6981894242233,1.6981894242233,4.60517018468806,-8.21647845134299,-0.21933142884555,-8.11018210857239,-4.20333710621921,-4.20333710621921,4.60517018593021,-1.12494375210802,-2.97519787739941,-27.5252457228431,-0.570715230003728,-0.570715230003728
"19",4.60517016603741,-65.6525370209646,-91.930015834359,-78.2115365711747,-22.5774273934956,-22.5774273934956,4.60517017710065,-29.4031107064398,-13.2524344533402,-32.7828860319994,-12.1839184890701,-12.1839184890701,0.83175384455032,-31.8157790433869,3.20248076859302,-3.25850191353821,-16.9142419238856,-16.9142419238856,4.60517018594213,-25.2501876215311,-1.16061012527153,-21.3797956310706,-14.268411196626,-14.268411196626,4.60517018597578,-26.7860132698964,-5.54657892626801,-34.9144656391933,-15.5313698511534,-15.5313698511534,4.60517018585304,-16.9415331955607,0.850988298077738,-6.69306212954334,-11.7489244505282,-11.7489244505282,4.60517018576905,-12.067137277335,-1.08814712902421,-18.1100109377891,-11.1442771778065,-11.1442771778065,3.84051810954753,-19.5681735513828,-2.27052587830059,-34.1114589288458,-12.4933394064038,-12.4933394064038,4.60517018595502,-15.2381997539791,3.12109864971839,-1.15016925455814,-10.6281686320357,-10.6281686320357,4.60517018453473,-25.1850331937964,0.748433183909953,-12.7430569483252,-21.342770427062,-21.342770427062
"20",4.60517018491828,-51.6696211691478,-102.32901651711,-63.1683015368931,-17.297014426049,-17.297014426049,4.46270364546556,-34.9291082606571,-20.1316973834735,-37.4181664767532,-19.0524886611155,-19.0524886611155,4.31821545779074,-10.3524545106915,-3.77191914749606,-97.3244554926113,-10.075391314634,-10.075391314634,4.38149705159816,-22.9003070170337,-5.23848571028596,-17.1289592027861,-11.4030544733602,-11.4030544733602,3.08926751922579,-15.6458489400494,1.90199043344612,-8.57543444810915,-12.4982184346777,-12.4982184346777,4.60517018579149,-19.6388944668838,-8.8029995761265,-53.0049922462957,-9.61647338689906,-9.61647338689906,4.60517018595613,-26.5543820755061,-10.6996050048656,-38.5960069814707,-15.2279269587989,-15.2279269587989,4.60517018598014,-17.2617170229801,1.81013250804011,-2.09810931279645,-9.37975232375166,-9.37975232375166,4.60517018598023,-11.2808406973675,-7.01089576640223,-45.4022664595323,-10.3778628151983,-10.3778628151983,4.6051701858996,-5.17644518191773,1.90441686169908,-6.30007611028716,-4.36882907532228,-4.36882907532228
"21",4.60517018301188,-83.0796887903327,-94.3070535522041,-70.0705680364434,-31.2691324556629,-31.2691324556629,3.03228267628333,-28.6273379447342,-26.7197851531854,-113.107742545921,-26.4264300279357,-26.4264300279357,4.60517016751353,-34.393467794369,-7.29107419839629,-46.884476559776,-15.1259766969037,-15.1259766969037,3.81349159254029,-20.2434571151635,2.2829389782604,-10.6581148438402,-7.68844391668803,-7.68844391668803,-0.926514212734844,-32.4423659992397,-5.93048417439958,-17.9138108025269,-10.3556313087013,-10.3556313087013,4.60517018594395,-15.2575441885579,-8.66318703566478,-36.4212786227136,-4.78401093432645,-4.78401093432645,3.89488048569257,-18.9158741272324,-4.49804740690641,-43.3365156549607,-5.99730101849845,-5.99730101849845,4.60517018568353,-14.8383903801963,3.2800815201488,-18.9895783975028,-11.2266074481025,-11.2266074481025,2.99145457386805,-12.6314219998616,-8.30623053042117,-77.5743438192286,-3.25279764700439,-3.25279764700439,2.32732963599258,-3.14802422661778,-4.09520316803415,-8.74878823281765,0.623053914642583,0.623053914642583
"22",4.60517013852632,-56.7409633583007,-72.4402274318249,-75.1281883993543,-22.5098179653573,-22.5098179653573,4.25231575947384,-54.9095305967313,-13.9273424935418,-39.662321702857,-23.5376580176017,-23.5376580176017,3.91827337520637,-31.1987349846838,-3.66761790574864,-28.9323200250668,-18.2619509099188,-18.2619509099188,1.78696066224312,-27.2614405322141,-4.52551975467593,-52.5091554462924,-19.3948214429109,-19.3948214429109,3.4830304963882,-23.837605668049,-12.3698976883538,-38.7820831281932,-13.2985574657715,-13.2985574657715,4.60517018592306,-22.9353125417622,-0.774832798267042,-24.3560456779279,-10.6663018933408,-10.6663018933408,4.60517018588968,4.60517018581618,-0.31743725731468,-10.3118775524381,4.60517018573676,4.60517018573676,4.60517018575388,-25.0037622690077,-1.60159994706365,-19.4338622467936,-17.0493410173279,-17.0493410173279,4.60517018486939,-10.6849418280676,-1.3172262388712,-10.0182081034208,-7.25202302385053,-7.25202302385053,4.60517018474377,-0.450390049296559,-0.997504184008363,-13.5781688097108,-0.175478759174681,-0.175478759174681
"23",4.45120835701975,-63.6641510453624,-112.093397574182,-71.6280200911173,-34.7148434347794,-34.7148434347794,4.60517018553227,-45.6969204258854,-29.7033757421148,-63.8807500877268,-22.5418373179975,-22.5418373179975,4.60517018595564,-29.6858400679944,-2.63631728818621,-5.47034194515867,-12.9030951261007,-12.9030951261007,4.08415890722702,-22.3410693938326,-4.99876455081647,-32.6995636255388,-12.237147461079,-12.237147461079,4.60517018569621,-4.76395405356696,-11.4084971583107,-43.8376733483463,-4.26002026942633,-4.26002026942633,4.60517018585388,-17.5456068372964,-9.52508511290989,-57.1200563127518,-11.9638722776367,-11.9638722776367,4.6051701859877,-9.40859830759564,0.520568865020095,-6.77272996366708,-4.40047549072844,-4.40047549072844,4.60517018577363,-23.1922761490488,0.587344219963455,-15.7987537724372,-12.1878694177364,-12.1878694177364,4.60517018565619,-3.08434309041074,3.17947360872552,-15.0446741013636,-2.654312940705,-2.654312940705,4.60517018598281,-19.5643576290624,1.98382137098869,-7.90233717612222,-11.2002147815375,-11.2002147815375
"24",4.60517016920409,-37.0312407995867,-91.2062909586038,-76.0688695067414,-14.1305655064605,-14.1305655064605,4.605170185847,-39.4577820691169,-44.7030433113018,-89.2428387696755,-19.67631395218,-19.67631395218,4.60517018569202,-38.3087453577122,-9.32896658501453,-34.1705263240064,-20.4183510793249,-20.4183510793249,4.60517018589483,-27.060454092755,-2.41005798853139,-14.8163082031394,-14.9741152598955,-14.9741152598955,2.35064791791446,-14.9717471161823,-20.1516127355611,-49.4054354824159,-8.74192518081571,-8.74192518081571,4.60517018596339,-17.8119372158384,-1.49496282979152,-13.4522460868609,-8.28504448396745,-8.28504448396745,4.60517018474864,-6.85673832924131,1.23672285202576,-9.32396718162565,-4.57862820665447,-4.57862820665447,4.60517018562467,-9.32606547054604,-20.4613842206342,-87.3088287320252,-6.61843507957948,-6.61843507957948,4.60517018547287,-16.0745104841265,-1.07767472196281,-33.8475324301002,-2.9114890464959,-2.9114890464959,4.60517018583727,-17.8633813722097,-8.01856046863875,-38.2723523063937,-11.2232192013939,-11.2232192013939
