"","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm","B01_lin","B01_log","B01_exp","B01_quad","B01_sine","B01_norm"
"11",0.91832515825373,-33.6027296601963,-28.2502270091992,-35.39291103961,-9.63394388577767,-9.63394388577767,1.69696307228005,-48.2578319901119,-31.5776975778353,-61.8999980618299,-22.037241859819,-22.037241859819,6.21460809536669,-177.638355069677,-199.811290159558,-268.645162659573,-96.7032514702312,-96.7032514702312,4.97104320224446,-402.924948535705,-324.738093522714,-447.30851155656,-192.69286914275,-192.69286914275
"12",1.44991366714251,-20.4252972870537,-15.3630996207268,-31.6392951559226,-11.6973366430073,-11.6973366430073,4.60517018540406,-49.8031136858213,-28.9936413971404,-51.8284341320068,-14.2061581548368,-14.2061581548368,5.3836617247604,-194.539017497081,-144.099124716688,-258.56495760009,-107.071918299794,-107.071918299794,6.61281936926378,-304.828907469985,-263.076860204193,-435.949510504661,-153.895552112411,-153.895552112411
"13",3.91202300524786,-20.4100804172916,-5.82205808093248,-30.2177472033274,-11.7065310965906,-11.7065310965906,4.29292314612733,-32.529052128153,-17.0740818088687,-38.9903816137053,-23.7468933981196,-23.7468933981196,5.1256985256571,-202.691895351329,-148.607502630171,-196.868234415264,-103.621131413359,-103.621131413359,6.90775527835518,-400.631942288473,-297.868301523685,-478.098864980039,-203.752896212533,-203.752896212533
"14",3.91202300542619,-8.52431890972392,-8.31026828580537,-30.0310065003841,-5.15400408636214,-5.15400408636214,3.63211445637575,-34.9041823339517,-26.9988149441959,-71.2482194957326,-24.0809528397194,-24.0809528397194,6.21460809005242,-185.967795180506,-118.063664254873,-227.090229776438,-88.1668254319628,-88.1668254319628,6.43093227191991,-399.58849599949,-360.331656898527,-494.296068019162,-208.956621409094,-208.956621409094
"15",3.91202300456913,-6.64231396621096,-4.52905798686042,-25.5293976319234,-4.62501737238239,-4.62501737238239,4.60517018563905,-39.7133474009345,-14.2971777631139,-28.8882165398387,-20.4267842067838,-20.4267842067838,4.44970277852858,-215.521779851038,-122.274918147857,-215.262928129386,-118.250987413155,-118.250987413155,6.9077552771318,-371.500371478614,-268.545411053385,-379.068155267757,-191.004923022054,-191.004923022054
"16",3.91202300539574,-15.4707169533415,-2.70856998893774,-22.951747724587,-11.0885033702695,-11.0885033702695,4.60517018503754,-34.6082743927207,-11.7314829252753,-42.6694202666968,-13.7070417311612,-13.7070417311612,6.21460808348107,-183.344321600449,-187.706496459537,-281.100789842866,-87.5710705067782,-87.5710705067782,5.73886144696138,-401.544258819911,-344.078553512071,-519.932614060674,-226.888037503756,-226.888037503756
"17",3.91202300471713,-30.7632471947851,-7.18970369538124,-15.1262699125983,-8.68272721695318,-8.68272721695318,2.72488413346628,-48.5596639987333,-28.1006435755995,-55.4530647470164,-21.092472530334,-21.092472530334,6.21460809538345,-217.657601527534,-129.586257815821,-249.964233789056,-106.997084046109,-106.997084046109,5.0406318185909,-405.200695901447,-277.889395582898,-437.965023248427,-218.60671013785,-218.60671013785
"18",3.91202300529995,1.98419466907095,-0.528335372949137,-3.24893373448425,1.90837619339219,1.90837619339219,4.41255012894909,-34.3336846813423,-15.1699072644948,-32.5534115363973,-18.2034767912909,-18.2034767912909,6.21460809826729,-222.975061268713,-100.288848844417,-200.994410179486,-134.950373219752,-134.950373219752,6.90775527228925,-363.755014918697,-313.344948578053,-464.873773716532,-194.3943203167,-194.3943203167
"19",3.91202300497584,-24.5014856656081,-5.75570406048235,-37.8635881834067,-13.117607143239,-13.117607143239,4.26296721321055,-50.854020100341,-25.8728489224454,-73.3959389517573,-27.5435396755364,-27.5435396755364,2.83284888087655,-215.118927492259,-166.547276036675,-290.370849761549,-115.989587253066,-115.989587253066,6.90775527644803,-407.068882100056,-317.163101498056,-440.457573712915,-218.556249782265,-218.556249782265
"20",3.91202300487418,-27.8373625919616,-11.5851979882929,-30.6336296547263,-7.61964298305207,-7.61964298305207,4.6051701825744,-66.4694534277505,-15.5367932228623,-28.8114757624526,-29.1259956560568,-29.1259956560568,5.78527646065808,-210.582721486274,-144.334656810241,-220.554850114283,-103.306301172073,-103.306301172073,6.90775526752202,-394.064494981608,-282.064505779759,-459.983873377035,-228.352668230098,-228.352668230098
"21",3.03480044830308,-7.36872445852377,-30.4943808080847,-37.7655151927341,-5.65704469363305,-5.65704469363305,4.60517018583541,-38.4042313383899,-8.95637006402784,-25.2839211709005,-20.8710785096694,-20.8710785096694,6.21460807275224,-191.22148314195,-120.281596300331,-227.61317657884,-92.2470945435384,-92.2470945435384,6.90775527332482,-431.222647619747,-330.105668765454,-487.044152328597,-230.923615222406,-230.923615222406
"22",1.50006303414533,-31.9266978460544,1.07018012402282,-1.16894126457946,-17.4309009094679,-17.4309009094679,4.60517018551644,-36.4882911307451,-16.3362600529363,-87.5094292656137,-21.0160011228366,-21.0160011228366,4.93264285375287,-241.667835007597,-160.41985370029,-248.811353060319,-134.459475559572,-134.459475559572,6.90775524591555,-416.926520072471,-316.190723212458,-472.064784926617,-212.324298743509,-212.324298743509
"23",3.91202299803076,-23.9477795075426,-12.6611516507381,-20.6131701862833,-11.6181330410025,-11.6181330410025,4.60517018589093,-49.5463779780811,-12.1347971601609,-21.7874939518362,-24.1291844836243,-24.1291844836243,6.21460809683143,-197.379821452237,-128.271665489871,-181.366580342298,-94.845299609004,-94.845299609004,6.90775527863337,-395.056672084978,-344.87314370769,-499.872070227414,-218.983120789319,-218.983120789319
"24",3.9120230053235,-21.1059932144929,-11.1876386911249,-46.7220688249043,-8.28764311435972,-8.28764311435972,4.60517018347832,-53.1197826219655,-33.3241004091372,-70.9357047108429,-27.3392569087081,-27.3392569087081,6.0866624145829,-184.498093281201,-120.402799111371,-227.015611670245,-93.5330925944755,-93.5330925944755,6.90775527532298,-373.954939145331,-266.69554432108,-431.879992435065,-209.263255689433,-209.263255689433
"25",3.91202300518987,-28.7147779626281,-15.4720819165616,-32.330429180098,-9.38224938547676,-9.38224938547676,3.3073575156053,-37.1869359417191,-20.0860291691574,-42.2568402896155,-17.0732126814308,-17.0732126814308,5.21256613356105,-194.797896772731,-98.9115714346184,-165.228162377351,-107.024130644475,-107.024130644475,5.76283596966323,-418.400283911624,-306.020564098339,-384.368886794215,-204.058281591415,-204.058281591415
"26",2.65662343473673,-21.9916000028603,-5.98323458696979,-20.4292728439905,-8.96427948804386,-8.96427948804386,2.62703106567055,-34.3115123575254,-29.7596610646668,-51.9597451018977,-14.7340977976081,-14.7340977976081,4.35449175820813,-196.052770026489,-184.708771996272,-242.857901760017,-90.2745157216326,-90.2745157216326,6.90775527368783,-379.364558789868,-327.890366254243,-421.268587270627,-213.041605260827,-213.041605260827
"27",3.91202300235251,-26.6091624438094,-1.38414430253466,-10.2693387040689,-10.0211381517807,-10.0211381517807,4.60517018537906,-45.8693386718194,-12.1852106785329,-26.5426845112535,-23.5114587406247,-23.5114587406247,5.56281220723251,-217.041225152237,-200.281913648087,-241.490435049752,-102.62843385762,-102.62843385762,6.90775527695729,-366.017630788757,-324.556882243897,-472.641779819451,-191.52285000885,-191.52285000885
"28",3.80373603301199,-18.8849797334286,-23.7318536090783,-40.8006174763108,-6.11892452552366,-6.11892452552366,4.60517018560272,-51.2944952403588,-31.6659957753948,-52.6612957582482,-32.0580392118388,-32.0580392118388,6.21446116535225,-165.64870702569,-146.427277594198,-240.056212744624,-104.519908359778,-104.519908359778,6.90775526101589,-370.829240708451,-363.566524298165,-468.827046446001,-169.06023668945,-169.06023668945
"29",3.91202300534668,-29.7343929280234,-16.6306505799099,-29.099265191409,-10.8038700588904,-10.8038700588904,4.60517018517659,-43.2874045805552,-26.2889500393119,-51.6509246256603,-21.7562114846902,-21.7562114846902,5.74480938452643,-166.160664826228,-122.167045391513,-240.054887432357,-81.2524674943654,-81.2524674943654,4.73727265046347,-388.269297514777,-286.780512441259,-461.295725313279,-217.006414598608,-217.006414598608
"30",3.91202300540438,-18.9114994585781,-6.29023803329975,-14.6825619646571,-18.9150218829934,-18.9150218829934,4.60517018568473,-19.7714331332404,-29.7496491554193,-48.337474409667,-15.2603894974275,-15.2603894974275,6.21460809043117,-221.134341398154,-210.155437547584,-245.51896903423,-111.559682085439,-111.559682085439,6.90775527809382,-362.319597257456,-386.927937837429,-502.48312854628,-179.798144119435,-179.798144119435
"31",1.59550670991506,-15.619135998572,-15.6541024591695,-27.4162225186434,-6.40920678210836,-6.40920678210836,4.39503260155538,-44.0831598397054,-12.8714861725123,-49.9074568296528,-18.1100400424994,-18.1100400424994,6.21460808122026,-201.3969340204,-134.125300001548,-192.022773666908,-109.021562695396,-109.021562695396,6.90775520039205,-447.837616598402,-333.207947723663,-493.00369968467,-214.878401851669,-214.878401851669
"32",3.1662020894787,-30.8283274129079,-7.80034061155069,-18.1680108665367,-7.88923111528397,-7.88923111528397,4.60517018441161,-39.1771350910515,-39.9287451351221,-61.3823769026853,-8.7456111007604,-8.7456111007604,6.21460809467484,-166.567954550457,-186.418013479158,-198.118011292534,-74.2143896345423,-74.2143896345423,6.90775527526284,-359.396523716986,-277.326475047729,-399.116361961469,-157.781231417032,-157.781231417032
"33",3.91202300535004,-21.7854153277704,-13.6559508280903,-26.3011121766921,-13.6785793068465,-13.6785793068465,4.60517018591739,-16.8325905936188,-9.05015655687239,-17.8984428882686,-9.74234692375565,-9.74234692375565,6.21460809265783,-205.902474833866,-153.394864444255,-228.427161443184,-111.065178512012,-111.065178512012,2.74547071293892,-381.603511913797,-241.10652511684,-453.297290828562,-190.653339968948,-190.653339968948
"34",1.27527137247929,-18.0021347038862,-3.37357471282818,-8.92361900327163,-13.6779378485027,-13.6779378485027,3.17234356042609,-37.8534363883745,-16.0872614859679,-26.3745334016902,-15.2861762853787,-15.2861762853787,6.21460809666391,-216.854691685469,-211.516764416756,-236.928140908933,-112.102528619951,-112.102528619951,3.4808264541083,-342.220914107146,-277.243075421542,-425.53697211424,-182.757442776605,-182.757442776605
"35",3.9120230052229,-34.0886941024675,-27.4945043094163,-40.6285761762327,-9.84933496986454,-9.84933496986454,4.60517018593276,-46.6839841497363,-19.4452016708474,-45.7636117498505,-29.6461196825924,-29.6461196825924,6.21460809725352,-207.578041799434,-142.000177122844,-236.495946032499,-107.674599550509,-107.674599550509,6.9077552757347,-428.422358217209,-249.289632265986,-467.099952243447,-198.24456447978,-198.24456447978
"36",2.41355224347848,-15.7486271657081,-21.8985440904733,-43.4008581837661,-6.98682860456979,-6.98682860456979,3.8834034249364,-17.9434630227317,-22.2519175861088,-48.5621066272897,-5.99328696842869,-5.99328696842869,-2.02135254171112,-152.584070199023,-170.792280635281,-242.347883469332,-66.5155403805066,-66.5155403805066,6.90775521511597,-439.206902758087,-312.37234597316,-449.898945306005,-216.43283120299,-216.43283120299
"37",3.91202300531094,-11.044691634842,-7.74132954907435,-14.1864541171549,-7.59748955723597,-7.59748955723597,1.89418825725552,-43.1414879584178,-10.4635355011173,-43.8400819470622,-24.5554067325235,-24.5554067325235,6.21460809524402,-228.93161106043,-137.171542782168,-226.689908889629,-104.170706460874,-104.170706460874,6.90775527868004,-298.126988972981,-306.664409268188,-443.688827748126,-168.244374354494,-168.244374354494
"38",3.9120230053151,-14.2219003663954,-14.5854587620814,-38.7967461779991,-9.8350699980188,-9.8350699980188,4.60517018494257,-45.8985136294477,-42.1906411599851,-66.7754789931747,-23.4078162562903,-23.4078162562903,5.99783553602813,-213.52335028348,-169.558634708408,-222.142687210479,-117.718729753014,-117.718729753014,6.90775526953075,-369.948904043782,-263.799782963053,-419.485720712971,-196.731751303899,-196.731751303899
"39",3.91202300125686,-23.309054817232,-11.7775838211083,-31.1404076922891,-8.87157368361024,-8.87157368361024,4.60517018584592,-47.955428850706,-18.4425730246144,-34.0504855903863,-17.1880521023522,-17.1880521023522,5.77977034430984,-153.387804024496,-148.037304729143,-228.028092171216,-76.145788623687,-76.145788623687,6.70951037460202,-406.848735368399,-346.684668405261,-384.726907521862,-181.381412684128,-181.381412684128
"40",3.9120230047536,-33.5450878355752,-12.5885776311949,-17.5392170014132,-4.38641838255424,-4.38641838255424,4.6051701858842,-57.4237150787943,-19.1174121797104,-44.7508939120863,-25.2050249219118,-25.2050249219118,6.21460809628914,-191.697717650402,-214.649824083377,-288.603402071287,-94.6871254319655,-94.6871254319655,6.90775527864872,-404.006226320771,-302.617143070786,-465.366184138331,-184.049439554119,-184.049439554119
"41",1.642856442977,-20.7572943414295,-4.47575866316878,-4.72121400590776,-14.1745427219308,-14.1745427219308,4.60517018520113,-38.7541521464533,-36.9170938757098,-59.2669445533357,-22.7074214062651,-22.7074214062651,6.21460809662975,-175.634786693477,-132.092293771892,-222.786644834207,-96.6350181542454,-96.6350181542454,6.90775523630333,-386.708199854103,-332.111537471203,-481.285536713454,-222.598068625077,-222.598068625077
"42",3.91202300540694,-30.1631227368505,-6.34557510759421,-16.8172604130699,-12.4506084690729,-12.4506084690729,4.50097282776012,-27.6497714944802,-30.9325109799311,-56.1121072080238,-23.2273696948775,-23.2273696948775,2.87565552100469,-176.235805982431,-165.467156456153,-250.455196562382,-78.055972159034,-78.055972159034,6.90775527310296,-459.067438385022,-252.395617293255,-360.175597962215,-260.769512864213,-260.769512864213
"43",3.9120229688429,-15.0342510134485,-4.07677975223151,-10.3617079296557,-13.1874811621184,-13.1874811621184,4.60517018558751,-41.2359173766043,-61.3119290182595,-79.4010384064282,-12.1772483398768,-12.1772483398768,4.59182780650335,-215.541208502615,-156.662019247004,-220.647093624638,-109.391588338792,-109.391588338792,5.97971197884772,-341.078524546249,-317.955304436003,-435.259816840351,-193.889975991196,-193.889975991196
"44",3.91202300535346,-14.5960291900205,-12.3079476339116,-29.6068385099369,-7.50203420994412,-7.50203420994412,4.60517014352246,-18.5954798205985,-23.369554398918,-60.8834626102315,-2.62889691940801,-2.62889691940801,5.51634375938733,-200.01512472921,-152.030721012426,-241.75802856211,-103.413274836492,-103.413274836492,6.90775461841935,-393.223901271959,-273.648192269491,-404.112592793324,-200.874299403975,-200.874299403975
"45",3.91202300541061,-12.0854923372622,-19.3821517950145,-33.9849566153906,-8.74946288508007,-8.74946288508007,4.60517018552424,-52.1066221883095,-37.5714246884763,-62.3848333587551,-29.0992683479074,-29.0992683479074,6.21460809762254,-189.525958805209,-128.806228733342,-200.366263240498,-100.703014048647,-100.703014048647,6.90775527015876,-405.449134837403,-304.140034007824,-499.855769462335,-230.050511324825,-230.050511324825
"46",2.66828071799097,-36.9026964581071,-36.2849545637893,-60.0980909008249,-10.1751312249902,-10.1751312249902,4.60517017679723,-39.8264099476114,-30.9132180399452,-50.8610339187767,-19.7642452971934,-19.7642452971934,3.90472997577649,-207.534901641418,-165.812647113455,-245.191867172128,-115.315979419625,-115.315979419625,6.74239753164528,-384.798609210585,-254.769324652055,-454.826777204084,-203.003252433167,-203.003252433167
"47",3.91202300514181,-13.6036187923843,-12.5724656273928,-19.6931200805951,-6.94108060802605,-6.94108060802605,4.60517018597313,-56.9678386970948,-38.2061247826212,-61.9270982696675,-29.6963467783378,-29.6963467783378,6.21460808331872,-184.049256224806,-175.393841352728,-228.428267071575,-111.360249711349,-111.360249711349,3.22331726715646,-380.095576329825,-323.077878724164,-463.499931943022,-184.78134193384,-184.78134193384
"48",3.65140308400181,-16.0764680896265,-7.21236592025584,-58.3897222016027,-12.9392583762654,-12.9392583762654,4.60517018548792,-39.4028382828519,-9.92302487758973,-18.1291332060396,-19.4028373189646,-19.4028373189646,6.21460807725592,-180.759911922783,-135.699708651182,-214.305496615999,-94.5895373283454,-94.5895373283454,6.90775527546106,-455.663862021872,-317.551398806086,-460.846718806385,-213.774692131491,-213.774692131491
"49",3.91202300527705,-12.8977000040062,-5.33766602434799,-12.3219261052718,-7.0365439969063,-7.0365439969063,4.60517018312732,-34.4475074900317,-39.1026853086969,-63.9654630070497,-18.5346998149793,-18.5346998149793,6.21460768985733,-229.886401891752,-151.012809583151,-218.797296773324,-126.468131543513,-126.468131543513,6.90775527280528,-367.401790335799,-289.319229139677,-356.826025061382,-188.746256833092,-188.746256833092
"50",3.91202300507765,-26.4865579537321,-7.3790502758307,-45.2008768511554,-11.9195665697131,-11.9195665697131,4.60517018588072,-45.6275605537246,-20.1610793479514,-48.1457586568041,-26.2077051762976,-26.2077051762976,6.21460809683248,-185.106106157283,-134.628804883178,-187.048259069333,-87.2352984743615,-87.2352984743615,3.90765711013165,-425.179714799053,-295.545182766751,-441.109571325917,-217.032245495872,-217.032245495872
"51",1.35978158482276,-31.6539856873569,-9.34107490943278,-26.7184662594633,-11.9657273842179,-11.9657273842179,4.60517018589596,-26.1418080027264,-22.1660113856122,-62.8596605100171,-12.8425525628348,-12.8425525628348,6.21460809826476,-179.75091245221,-229.550163525195,-280.009795353801,-110.789619876294,-110.789619876294,6.90775527876417,-384.534051506326,-355.613882927681,-484.722141954927,-184.522537627679,-184.522537627679
"52",1.20570158103557,-22.7243185268715,-3.73225027783512,-19.6689971980394,-10.1495074221182,-10.1495074221182,1.9002885742722,-55.6824141945163,-15.5823678979869,-24.6538727314635,-22.3743976178278,-22.3743976178278,5.98246342372798,-122.339712442513,-170.463684313342,-251.724917712924,-53.7857777377686,-53.7857777377686,5.78001086029286,-416.223547241627,-295.027308139853,-481.251957844457,-230.592597548288,-230.592597548288
"53",3.91202300541788,-6.43923623228916,-4.07198175503584,-12.0025114747926,-2.45708121916608,-2.45708121916608,4.06593242898745,-53.3452863000299,-14.0540187047198,-33.2510926693737,-25.1487940843775,-25.1487940843775,6.2146080965382,-199.982537537581,-112.463328321337,-213.339828032641,-93.8048251341348,-93.8048251341348,6.90775526346556,-374.47051728573,-286.115429445691,-441.46890066888,-200.644729757823,-200.644729757823
"54",3.91202300524491,-32.5957980634718,-6.42265896901196,-13.1523155700526,-15.7338680832343,-15.7338680832343,3.85280778614,-42.8584813014573,-36.563876771446,-54.681253113284,-20.9789040876029,-20.9789040876029,4.55756825130975,-232.438496730914,-200.871285609601,-267.749050292543,-112.986599932549,-112.986599932549,6.90775527174844,-324.192160051131,-309.290292904105,-454.894997558781,-191.344984978272,-191.344984978272
"55",3.91202300536661,-17.9529136678295,-1.96316903078908,-31.3232174221603,-10.266001411512,-10.266001411512,4.60517018586512,-42.7511765114865,-31.7693276347392,-50.503825211414,-18.9754742244369,-18.9754742244369,6.21460809810816,-198.681771626258,-139.993843432827,-195.017839663145,-105.99076700641,-105.99076700641,6.90775527738219,-410.37397064497,-342.723929806475,-420.944765134759,-203.226094264203,-203.226094264203
"56",3.91202300486637,-34.2124054384998,-6.90465686961199,-18.2127397847875,-18.2086084154674,-18.2086084154674,4.6051701857505,-43.9948598703063,-35.4751472550182,-76.4628325871915,-24.9715992149444,-24.9715992149444,6.21347526577969,-150.471747220543,-204.35006939372,-244.344532866055,-103.086490242238,-103.086490242238,6.90775527174844,-321.279623810993,-257.535242230462,-410.252198711183,-163.812456856842,-163.812456856842
"57",3.91202300527204,-22.8725526307042,-16.0488799340664,-36.0885599902052,-17.0944623356742,-17.0944623356742,4.60517018576242,-38.7712316772471,-11.0167269101235,-16.4420149931683,-18.888520274484,-18.888520274484,2.78903756147028,-174.26735283209,-206.685961538332,-236.375404122201,-79.3114900279352,-79.3114900279352,6.9077552787848,-426.294251503791,-248.3520695198,-390.627124748044,-233.237312827287,-233.237312827287
"58",3.00207081594878,-16.2920147377257,-1.28029920501781,-5.8163083901497,-14.572929931991,-14.572929931991,-1.0710824139336,-48.5525799936128,-23.7817069356562,-86.3422525850231,-21.5195811747106,-21.5195811747106,6.21460809298759,-230.567995303476,-167.281666217103,-208.425480658074,-105.96886847696,-105.96886847696,6.90775526532173,-334.143799213734,-298.17219857251,-433.399515844182,-164.617730915038,-164.617730915038
"59",3.91202300539902,-29.6330358014381,-20.1795891235702,-29.3798867260086,-6.42850285312772,-6.42850285312772,4.60517018434883,-45.9731129303454,-27.4000109124398,-44.1787311867161,-23.5710236993675,-23.5710236993675,4.36853610430038,-145.276120628495,-148.870840202353,-222.490649497011,-76.2133238227545,-76.2133238227545,6.90775527689181,-410.199149904318,-245.165928678584,-435.756198433868,-226.790295832702,-226.790295832702
"60",3.91202300535651,-24.548099097243,-8.86892477267973,-18.5429810568091,-10.5934634013121,-10.5934634013121,4.60517018587283,-41.6474946144553,-28.4044601184384,-52.7294849649348,-18.441682576429,-18.441682576429,6.21460808359564,-183.303051654626,-206.720295169487,-220.024938216981,-97.3055870943263,-97.3055870943263,6.90775527698094,-384.207091870153,-250.07556101742,-496.979030446954,-209.613211726424,-209.613211726424
"61",3.91202300223558,-21.4271394839985,-30.9017253319518,-45.6854301839086,-5.70929539507461,-5.70929539507461,3.31777456088954,-33.4048036831586,-23.4116887456218,-41.2080563751116,-16.9371531077821,-16.9371531077821,6.21460809729867,-214.190077184904,-162.391205620499,-199.46729362976,-99.9415581953109,-99.9415581953109,6.90775527552,-295.07879442362,-283.858447705327,-477.490728010305,-147.264943851924,-147.264943851924
"62",3.91202300480782,-2.06974089637239,-9.1540145276075,-19.3562690010207,-2.22683434196071,-2.22683434196071,4.17579267842245,-22.5591568966295,-24.6625187916015,-60.4145637872298,-21.3462883946623,-21.3462883946623,5.55736669835548,-179.517876578434,-158.822471837419,-182.007380671217,-86.5720609656473,-86.5720609656473,5.88389740592123,-446.8864463987,-332.996050214443,-472.99103150763,-210.173967920106,-210.173967920106
"63",3.91202300534739,-27.6607066425344,-12.9125181257743,-23.4346344777893,-5.83157538094212,-5.83157538094212,4.60517018596009,-33.9328804804943,-39.5724860706456,-50.0204213376555,-14.4184884068151,-14.4184884068151,4.55088077971809,-204.299438263099,-130.451538564713,-184.749363469789,-103.212711395618,-103.212711395618,6.76394895320044,-472.340161106841,-376.654864131031,-419.408664883263,-212.457890211167,-212.457890211167
"64",3.91202300534905,-10.184284764379,-6.36505916332661,-19.4349933904582,-3.65533772909547,-3.65533772909547,4.6051701858151,-40.8695562031265,-26.7065017554574,-51.6226029399296,-10.3672204911758,-10.3672204911758,6.21460809565014,-185.705122067049,-192.130082946688,-251.027533889554,-96.1772024072482,-96.1772024072482,6.90775527855521,-398.350442834118,-266.772594071643,-425.762132937454,-201.797733152341,-201.797733152341
"65",3.91202300473287,-21.9412816370271,-8.76409077906298,-21.8601308549976,-10.9453792344256,-10.9453792344256,4.38000130535375,-43.1258924160948,-43.2396634861588,-70.6685859906692,-24.9129923718881,-24.9129923718881,6.21460809696725,-177.864473490776,-148.7115347433,-274.541202744084,-94.9487037048551,-94.9487037048551,6.89333317492031,-431.291425317129,-375.729775880699,-465.959776084844,-213.790140097154,-213.790140097154
"66",3.91202300538082,-25.0610093384326,-20.4397860648127,-28.7937281679185,-16.7906551069285,-16.7906551069285,4.60517018587734,-39.4083324671663,-8.56938673087237,-17.2826526464848,-24.5436180825295,-24.5436180825295,4.34439922551793,-240.098675789394,-201.261783996809,-274.626151360077,-125.392178692013,-125.392178692013,6.41215209593628,-407.493011116817,-276.436227571242,-467.913617936401,-226.061468435058,-226.061468435058
