"","0.01","0.12","0.23","0.34","0.45","0.56","0.67","0.78","0.89","1"
"1",4.60517018536973,4.60517018477622,4.60517018580086,2.65809335659611,4.60517018577825,4.60517018094518,4.60517018492939,4.60517018594518,4.01297315602326,4.60517018567955
"2",4.60517016490645,4.60517018568013,2.50609070932006,4.6051701827453,4.6051701856513,4.6051701858933,3.58787814929474,4.60517018597184,1.8989742005017,4.60517018561507
"3",4.60517018365181,4.60517018598728,2.95467944968591,4.60517018593119,4.60517018569699,4.60517018596488,4.60517018591821,4.60517018579554,4.6051701857721,4.60517018596775
"4",4.60517018149449,4.60517018562927,4.60517018585299,4.56943510588779,3.62100425994491,4.60517018597569,4.6051701859229,4.13117434752823,4.10336971239008,4.60517018597091
"5",4.60517018343802,4.60517018513649,3.14288569662803,4.60517018581223,1.72616589098908,4.45476156329099,4.60517018571558,4.60517018598267,4.34263545721004,4.60517018591025
"6",4.60517017433919,4.30795799309438,4.60517018516661,4.19068098451507,1.56640200918179,4.60517018585912,4.60517018585625,4.60517018575624,4.60517018597025,4.60517018596846
"7",4.60517016674615,4.60517018538632,4.60517018582519,4.60517016837338,4.6051701859078,4.60517018588433,4.60517017868301,4.60517018596923,4.6051701859861,4.6051701859858
"8",3.82871124481618,4.60517018585969,4.6051701859823,4.60517018598094,4.60517018554606,3.63867877304119,4.60517018594285,4.60504998826966,2.74887402809313,4.60517018392034
"9",4.57128989282874,4.60517018417733,4.60517018595783,3.26889671410041,4.60517018521642,4.60517018597528,4.57987427593002,3.55059848778376,4.60517018471748,4.60517018593342
"10",4.36528857549436,4.60517018369918,4.60517018585838,3.56298635705781,1.96038508232181,-0.480626466948365,4.25420488507621,3.82479903437655,4.60517018597594,4.17830378032383
"11",4.6051701852892,4.60517015954436,4.60517018598307,4.60517018587602,4.60517018487542,4.60517018598478,4.60517018595343,4.60517018598543,4.60517018594581,4.6051701858037
"12",4.6051701746365,2.94554618414993,4.60517018593902,4.60517018582014,3.31870823309521,4.60517018589125,4.60517018572509,4.60517018598202,4.60517018580686,2.73708494941584
"13",4.60517018501682,4.60517018394758,2.10665385414153,3.48419314598013,4.60517018582344,3.50407582475842,4.60517018595161,4.60517018541923,2.18012846590455,4.60517018594678
"14",3.64671595329364,4.60517018540725,4.6051701859094,4.60517018528721,2.1356929426906,4.60517017569721,4.60517018592822,4.26638416122262,3.58084038181866,3.11257152997018
"15",4.14650253435752,-0.171395649789865,4.60517018595989,4.60517018593289,4.10179090605848,4.60517018581173,4.60517018594632,4.6051701859613,4.60517018594183,3.48115378759701
"16",4.60517016732869,4.60517018583881,4.60517018548376,4.60517018591126,4.60517018507576,4.16966197674472,1.98082461039616,2.63230924387994,4.60517018574586,3.39287238608622
"17",4.28634358279848,4.60517018568645,4.60517018595463,4.60517018596131,4.60517018589165,4.60517018516521,4.60517018594166,4.60517018578756,0.967831157051904,2.63702764790941
"18",4.51636093978854,4.60517018531422,3.32943387280338,3.52416394160225,1.23327679156372,4.60517018544935,3.15183828680412,1.07138700652331,4.60517018588777,2.25522408685342
"19",4.37368701194495,4.60517018587137,4.60517018594449,4.60517018582541,4.60517018587512,4.60517018587139,4.47325652019912,4.08042947289172,4.60517018577414,1.15169982449646
"20",4.6051701842067,4.47054548029794,4.60517018513784,3.67296531801502,3.91387453407934,4.60517018571683,4.60517018562456,2.17476395004542,4.60517018596221,4.60517018594882
"21",4.60517018427062,2.05642017631413,4.39642315738598,4.60517018551573,4.60517018596839,4.60517018594001,4.60517018589532,4.60517018590244,4.60517018577093,4.6051701853973
"22",4.60517017916038,-0.861520338829784,4.60517018529328,4.60517018582604,4.60517018597501,4.60517018595051,4.60517018598706,4.60517018580649,4.60517018492871,4.60517018325726
"23",3.44444902137158,3.2719849426113,4.60517018595778,4.60517018531829,4.60517018579644,4.11831373077028,1.05918299937888,4.60517018568913,4.33506703638272,4.60517018594061
"24",4.60517018339995,4.15939935238895,4.60517018580062,2.81858832974312,4.60517018596595,4.60517018541066,2.58243097277943,4.60517018561316,4.60517018596144,4.60517018591455
"25",4.60516965322995,1.14876341694835,4.60517018501423,4.60517018462497,3.7108971672602,4.60517018592351,3.51878410282762,4.60517018587342,4.60517018595075,4.6051701859424
"26",4.60517017561706,4.60517018594699,4.6051701842275,4.60517018521524,4.60517018568261,3.90889126190605,2.22456994630261,3.00184686820265,4.60517018498186,3.87402902221797
"27",3.98771048605495,4.34934995069822,4.60517018589805,4.60517018594251,4.60517018590282,4.52137109515326,4.60517018595803,0.249952034475569,4.60517018582328,2.93690725727325
"28",4.60517018148111,4.60517018572681,4.06595613681694,3.26460758895477,4.60517018576893,4.60517018595856,4.60517018589715,4.60517018598622,1.73008193130541,4.60517018597389
"29",4.54138270381804,2.26119646222692,4.60517018597196,4.33165446618371,4.605170185733,4.60517018556011,3.32792563840243,4.60517018598756,4.60517018546727,3.96887370671871
"30",3.92881112680035,4.60517018348687,2.09386936054595,1.76661391108756,4.38909969111531,4.60517018493498,4.60517018596138,4.60517018577514,4.60517018579748,4.6051701859457
"31",4.60517018266452,4.60517018560937,2.45907154286135,2.61698740045502,1.98336317982182,3.32225097673324,4.32286207934578,4.60517018596403,4.60517018597523,3.40276386780289
"32",4.60517016890809,4.60517018594179,4.60517018590534,4.60517018484856,4.60517018592638,4.60517018566615,4.60517018597969,4.60517018459021,4.6051701845735,3.94446474670542
"33",4.60517018126083,4.6051701859386,1.18539604470651,4.23109881141514,1.28191240110202,-0.00742644453669074,2.87214400332157,4.60517018595249,4.60517018598034,4.60517018589846
"34",3.34448506096791,4.60517018262104,2.15701350044537,2.30331484979449,3.63255848967306,4.60517018598789,4.60517018598088,2.47161230714258,4.60517018575507,4.60517018598108
"35",4.60517018133744,4.60517018431646,4.60517018501838,4.60517018584821,3.92967286342875,3.57956418172215,4.60517018556305,4.01271103020746,4.60517018590238,4.60517018581157
"36",4.60517017726418,4.60517018596629,4.60517018590556,4.6051701859388,4.60517018596492,4.43670062976054,4.60517018596474,4.60517018597625,4.18995412215722,4.6051701859748
